# ================================================================================
# Inverse MPM Material Learning - Experiment Results
# Target: E*=450, nu=0.35, Neo-Hookean block-drop, MPM 8192 particles, 64 steps
# Tasks: dual-parameter external noisy, dual-parameter clean, single-E clean
# Methods: NN+FD and derivative-free baseline
# ================================================================================

## SECTION 1: Per-Epoch / Per-Search-Step Data
task,method,row_type,epoch_or_iter,loss,E_pred,nu_pred,E_abs_error,nu_abs_error,dL_dE_est,dL_dnu_est,h_mse,s_mse,F_mse,step_time_s,cumulative_time_s,E_true,nu_true,N_particles,N_steps,learn_param,obs_mode,noise_h,notes
DualParam_Clean,NN+FD,epoch,91,1.896412e-08,450.079376,0.350833,0.079376,8.332372e-04,-2.808246e-08,4.809681e-05,,,,0.777341,113.857058,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,NN+FD,epoch,92,1.980598e-08,450.120727,0.350813,0.120728,8.130610e-04,-2.410202e-08,4.894143e-05,,,,0.773078,114.630136,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,NN+FD,epoch,93,1.847050e-08,450.164703,0.350748,0.164703,7.475257e-04,-1.117561e-08,4.285063e-05,,,,0.770741,115.400877,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,NN+FD,epoch,94,1.623576e-08,450.193939,0.350645,0.193939,6.450951e-04,4.547040e-09,3.703814e-05,,,,0.772161,116.173038,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,NN+FD,epoch,95,1.393136e-08,450.194885,0.350515,0.194885,5.154550e-04,1.844228e-08,2.982046e-05,,,,0.771562,116.9446,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,NN+FD,epoch,96,1.353252e-08,450.162506,0.350369,0.162506,3.686786e-04,2.609547e-08,2.224607e-05,,,,0.785931,117.730531,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,NN+FD,epoch,97,5.825472e-09,450.102295,0.350219,0.102295,2.188027e-04,2.541898e-08,1.154180e-05,,,,0.773952,118.504484,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,NN+FD,epoch,98,2.657307e-09,450.025482,0.350073,0.025482,7.277131e-05,1.862316e-08,6.655619e-06,,,,0.7841,119.288583,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,NN+FD,epoch,99,1.561576e-10,449.951813,0.349937,0.048187,6.253123e-05,3.432795e-09,2.373397e-06,,,,0.770978,120.059561,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,iteration,0,8.973524e-05,425,0.343333,25,0.006667,,,,,,54.057175,54.057175,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,iteration,1,2.621109e-05,466.666656,0.367778,16.666656,0.017778,,,,,,16.405537,70.462711,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,iteration,2,8.898044e-07,452.777771,0.351481,2.777771,0.001481,,,,,,16.305805,86.768517,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,0,0.268008,50,0.05,400,0.3,,,0.001002,6.322134e-07,0.0534,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,1,0.262765,50,0.123333,400,0.226667,,,9.646647e-04,6.395115e-07,0.052359,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,2,0.258085,50,0.196667,400,0.153333,,,8.978896e-04,6.794402e-07,0.051436,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,3,0.260186,50,0.27,400,0.08,,,8.285295e-04,7.853554e-07,0.05187,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,4,0.272328,50,0.343333,400,0.006667,,,8.028797e-04,9.467921e-07,0.054303,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,5,0.28714,50,0.416667,400,0.066667,,,8.356602e-04,1.072448e-06,0.057259,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,6,0.298416,50,0.49,400,0.14,,,8.162520e-04,1.142468e-06,0.059518,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,7,0.019313,175,0.05,275,0.3,,,6.289069e-05,6.689259e-08,0.00385,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,8,0.019507,175,0.123333,275,0.226667,,,6.242888e-05,6.881087e-08,0.003889,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,9,0.020586,175,0.196667,275,0.153333,,,6.301528e-05,7.479397e-08,0.004104,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,10,0.022343,175,0.27,275,0.08,,,6.610858e-05,8.348425e-08,0.004455,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,11,0.023763,175,0.343333,275,0.006667,,,6.940711e-05,8.940430e-08,0.004738,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,12,0.024276,175,0.416667,275,0.066667,,,6.639856e-05,9.010876e-08,0.004842,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,13,0.026601,175,0.49,275,0.14,,,6.202141e-05,9.708858e-08,0.005308,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,14,0.004015,300,0.05,150,0.3,,,5.569957e-06,1.554295e-08,8.019464e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,15,0.004077,300,0.123333,150,0.226667,,,5.645375e-06,1.610617e-08,8.143295e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,16,0.004472,300,0.196667,150,0.153333,,,6.037098e-06,1.795086e-08,8.932102e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,17,0.004942,300,0.27,150,0.08,,,6.787848e-06,1.985599e-08,9.869129e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,18,0.004933,300,0.343333,150,0.006667,,,7.035326e-06,1.966495e-08,9.851247e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,19,0.005202,300,0.416667,150,0.066667,,,6.752569e-06,2.077188e-08,0.001039,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,20,1000000014999999968654064091136,300,0.49,150,0.14,,,1000000014999999968654064091136,1000000014999999968654064091136,1000000014999999968654064091136,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,21,0.001463,425,0.05,25,0.3,,,1.992344e-07,6.245052e-09,2.925972e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,22,7.501786e-04,425,0.123333,25,0.226667,,,1.164863e-07,3.265509e-09,1.500059e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,23,3.310326e-04,425,0.196667,25,0.153333,,,6.358285e-08,1.479237e-09,6.619085e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,24,1.531208e-04,425,0.27,25,0.08,,,1.063584e-07,6.991636e-10,3.060150e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,25,8.973524e-05,425,0.343333,25,0.006667,,,9.939122e-08,3.599956e-10,1.792645e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,26,3.188339e-04,425,0.416667,25,0.066667,,,1.158401e-07,1.400039e-09,6.374082e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,27,995747966700000000,425,0.49,25,0.14,,,0.001209,99563543850000000,22498177450000,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,28,0.002772,550,0.05,100,0.3,,,1.217526e-06,1.176162e-08,5.541708e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,29,0.002151,550,0.123333,100,0.226667,,,1.097636e-06,9.272555e-09,4.299869e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,30,0.001691,550,0.196667,100,0.153333,,,9.463926e-07,7.316436e-09,3.380891e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,31,0.001334,550,0.27,100,0.08,,,8.560716e-07,5.651997e-09,2.666013e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,32,9.514155e-04,550,0.343333,100,0.006667,,,8.411961e-07,3.896727e-09,1.901071e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,33,6.168303e-04,550,0.416667,100,0.066667,,,8.045512e-07,2.402689e-09,1.232004e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,34,1000000014999999968654064091136,550,0.49,100,0.14,,,1000000014999999968654064091136,1000000014999999968654064091136,1000000014999999968654064091136,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,35,0.003573,675,0.05,225,0.3,,,3.215029e-06,1.436647e-08,7.138487e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,36,0.003431,675,0.123333,225,0.226667,,,3.110588e-06,1.391184e-08,6.854739e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,37,0.003337,675,0.196667,225,0.153333,,,2.985966e-06,1.357100e-08,6.667149e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,38,0.003146,675,0.27,225,0.08,,,2.861700e-06,1.281614e-08,6.286009e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,39,0.002674,675,0.343333,225,0.006667,,,2.804310e-06,1.081522e-08,5.342355e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,40,0.002268,675,0.416667,225,0.066667,,,2.762978e-06,9.126860e-09,4.530135e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,41,1000000014999999968654064091136,675,0.49,225,0.14,,,1000000014999999968654064091136,1000000014999999968654064091136,1000000014999999968654064091136,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,42,0.003825,800,0.05,350,0.3,,,5.226506e-06,1.493907e-08,7.638900e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,43,0.003743,800,0.123333,350,0.226667,,,5.172050e-06,1.464360e-08,7.475953e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,44,0.003753,800,0.196667,350,0.153333,,,5.111208e-06,1.479478e-08,7.495380e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,45,0.0037,800,0.27,350,0.08,,,4.996240e-06,1.469656e-08,7.390588e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,46,0.00348,800,0.343333,350,0.006667,,,4.916182e-06,1.383748e-08,6.949531e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,47,0.00337,800,0.416667,350,0.066667,,,4.913552e-06,1.351484e-08,6.730342e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,48,1000000014999999968654064091136,800,0.49,350,0.14,,,1000000014999999968654064091136,1000000014999999968654064091136,1000000014999999968654064091136,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,49,0.004942,300,0.27,150,0.08,,,6.787880e-06,1.985587e-08,9.869066e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,50,0.005008,300,0.294444,150,0.055556,,,7.009397e-06,2.008162e-08,0.001,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,51,0.005004,300,0.318889,150,0.031111,,,7.129898e-06,2.001230e-08,9.992742e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,52,0.004933,300,0.343333,150,0.006667,,,7.035478e-06,1.966489e-08,9.851329e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,53,0.004866,300,0.367778,150,0.017778,,,6.781003e-06,1.932748e-08,9.718255e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,54,0.004928,300,0.392222,150,0.042222,,,6.585348e-06,1.960321e-08,9.843140e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,55,0.005202,300,0.416667,150,0.066667,,,6.752237e-06,2.077196e-08,0.001039,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,56,0.002362,341.666656,0.27,108.333343,0.08,,,2.716913e-06,9.444246e-09,4.717618e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,57,0.002393,341.666656,0.294444,108.333343,0.055556,,,2.823847e-06,9.581177e-09,4.780043e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,58,0.002394,341.666656,0.318889,108.333343,0.031111,,,2.852739e-06,9.594317e-09,4.782839e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,59,0.002378,341.666656,0.343333,108.333343,0.006667,,,2.780529e-06,9.533057e-09,4.750040e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,60,0.002402,341.666656,0.367778,108.333343,0.017778,,,2.643545e-06,9.654135e-09,4.798353e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,61,0.002541,341.666656,0.392222,108.333343,0.042222,,,2.584116e-06,1.029460e-08,5.076486e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,62,0.002796,341.666656,0.416667,108.333343,0.066667,,,2.733979e-06,1.143868e-08,5.585388e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,63,7.727488e-04,383.333344,0.27,66.666656,0.08,,,8.169516e-07,3.106601e-09,1.543802e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,64,7.733569e-04,383.333344,0.294444,66.666656,0.055556,,,8.632931e-07,3.112109e-09,1.544925e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,65,7.727901e-04,383.333344,0.318889,66.666656,0.031111,,,8.713684e-07,3.105053e-09,1.543775e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,66,7.854027e-04,383.333344,0.343333,66.666656,0.006667,,,8.298010e-07,3.155728e-09,1.569083e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,67,8.520110e-04,383.333344,0.367778,66.666656,0.017778,,,7.740545e-07,3.456871e-09,1.702405e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,68,9.942462e-04,383.333344,0.392222,66.666656,0.042222,,,7.569834e-07,4.115398e-09,1.986896e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,69,0.001186,383.333344,0.416667,66.666656,0.066667,,,8.411197e-07,4.986112e-09,2.370269e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,70,1.531170e-04,425,0.27,25,0.08,,,1.063514e-07,6.991612e-10,3.060073e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,71,1.175672e-04,425,0.294444,25,0.055556,,,1.206554e-07,5.246486e-10,2.348826e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,72,9.128426e-05,425,0.318889,25,0.031111,,,1.184460e-07,3.830946e-10,1.823240e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,73,8.973371e-05,425,0.343333,25,0.006667,,,9.940512e-08,3.599992e-10,1.792614e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,74,1.286958e-04,425,0.367778,25,0.017778,,,8.326936e-08,5.381207e-10,2.572143e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,75,2.128088e-04,425,0.392222,25,0.042222,,,8.374059e-08,9.204993e-10,4.254316e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,76,3.188529e-04,425,0.416667,25,0.066667,,,1.158121e-07,1.400040e-09,6.374463e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,77,2.093084e-04,466.666656,0.27,16.666656,0.08,,,4.102384e-08,9.874656e-10,4.185151e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,78,1.412790e-04,466.666656,0.294444,16.666656,0.055556,,,3.704502e-08,6.533414e-10,2.824709e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,79,8.266903e-05,466.666656,0.318889,16.666656,0.031111,,,3.120401e-08,3.674598e-10,1.652683e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,80,4.269476e-05,466.666656,0.343333,16.666656,0.006667,,,3.125026e-08,1.771194e-10,8.532348e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,81,2.621109e-05,466.666656,0.367778,16.666656,0.017778,,,3.986278e-08,1.022869e-10,5.234041e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,82,3.195158e-05,466.666656,0.392222,16.666656,0.042222,,,3.604233e-08,1.308832e-10,6.382846e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,83,5.513612e-05,466.666656,0.416667,16.666656,0.066667,,,3.327350e-08,2.427965e-10,1.102008e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,84,6.658040e-04,508.333344,0.27,58.333344,0.08,,,3.386346e-07,2.890686e-09,1.330873e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,85,5.708681e-04,508.333344,0.294444,58.333344,0.055556,,,3.276549e-07,2.433444e-09,1.141032e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,86,4.777881e-04,508.333344,0.318889,58.333344,0.031111,,,3.240266e-07,1.999797e-09,9.548881e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,87,3.914667e-04,508.333344,0.343333,58.333344,0.006667,,,3.332979e-07,1.603234e-09,7.822348e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,88,3.137303e-04,508.333344,0.367778,58.333344,0.017778,,,3.489702e-07,1.250421e-09,6.267377e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,89,2.487949e-04,508.333344,0.392222,58.333344,0.042222,,,3.388415e-07,9.631145e-10,4.968928e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,90,2.089691e-04,508.333344,0.416667,58.333344,0.066667,,,3.125441e-07,7.915158e-10,4.172974e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,91,0.001333,550,0.27,100,0.08,,,8.562250e-07,5.650349e-09,2.664601e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,92,0.001211,550,0.294444,100,0.055556,,,8.311231e-07,5.089277e-09,2.421124e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,93,0.001086,550,0.318889,100,0.031111,,,8.312853e-07,4.510431e-09,2.169266e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,94,9.513959e-04,550,0.343333,100,0.006667,,,8.412213e-07,3.896774e-09,1.901032e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,95,8.180508e-04,550,0.367778,100,0.017778,,,8.523405e-07,3.290383e-09,1.634331e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,96,7.023232e-04,550,0.392222,100,0.042222,,,8.337760e-07,2.768985e-09,1.402923e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,97,6.168202e-04,550,0.416667,100,0.066667,,,8.046123e-07,2.402696e-09,1.231983e-04,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,98,8.972959e-05,425,0.343333,25,0.006667,,,9.930555e-08,3.600006e-10,1.792534e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,99,9.707334e-05,425,0.351481,25,0.001481,,,9.289487e-08,3.938371e-10,1.939530e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,100,1.102411e-04,425,0.35963,25,0.00963,,,8.627376e-08,4.529416e-10,2.203007e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,101,1.287005e-04,425,0.367778,25,0.017778,,,8.325686e-08,5.381442e-10,2.572237e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,102,1.525898e-04,425,0.375926,25,0.025926,,,8.110806e-08,6.457064e-10,3.050045e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,103,1.808823e-04,425,0.384074,25,0.034074,,,8.094806e-08,7.730962e-10,3.615873e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,104,2.128146e-04,425,0.392222,25,0.042222,,,8.370063e-08,9.205121e-10,4.254434e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,105,1.553391e-05,438.888886,0.343333,11.111114,0.006667,,,1.923763e-08,6.307348e-11,3.102808e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,106,1.860949e-05,438.888886,0.351481,11.111114,0.001481,,,1.656192e-08,7.594678e-11,3.718435e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,107,2.611394e-05,438.888886,0.35963,11.111114,0.00963,,,1.526965e-08,1.098837e-10,5.219514e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,108,3.795246e-05,438.888886,0.367778,11.111114,0.017778,,,1.474624e-08,1.641373e-10,7.587214e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,109,5.384511e-05,438.888886,0.375926,11.111114,0.025926,,,1.419333e-08,2.370241e-10,1.076571e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,110,7.362800e-05,438.888886,0.384074,11.111114,0.034074,,,1.407999e-08,3.266826e-10,1.472213e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,111,9.610534e-05,438.888886,0.392222,11.111114,0.042222,,,1.469942e-08,4.285888e-10,1.921727e-05,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,112,3.221924e-06,452.777771,0.343333,2.777771,0.006667,,,9.785380e-10,1.506620e-11,6.441590e-07,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,113,8.898044e-07,452.777771,0.351481,2.777771,0.001481,,,1.059666e-09,3.658642e-12,1.777416e-07,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,114,2.130822e-06,452.777771,0.35963,2.777771,0.00963,,,2.069996e-09,8.947224e-12,4.257325e-07,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,evaluation,115,6.739791e-06,452.777771,0.367778,2.777771,0.017778,,,3.240217e-09,3.032241e-11,1.347250e-06,,,450,0.35,8192,64,both,full,0,"clean simulated target, full observable loss"
